X,Y,id,left,top,right,bottom,row_index,col_index
296914.306578558,1623280.33248061,7179,296914.306578558,1623280.33248061,297014.306578558,1623380.33248061,164,21
296914.306578558,1623080.33248061,7181,296914.306578558,1623080.33248061,297014.306578558,1623180.33248061,166,21
296914.306578558,1622980.33248061,7182,296914.306578558,1622980.33248061,297014.306578558,1623080.33248061,167,21
296914.306578558,1619080.33248061,7221,296914.306578558,1619080.33248061,297014.306578558,1619180.33248061,206,21
296914.306578558,1618980.33248061,7222,296914.306578558,1618980.33248061,297014.306578558,1619080.33248061,207,21
296914.306578558,1618680.33248061,7225,296914.306578558,1618680.33248061,297014.306578558,1618780.33248061,210,21
296914.306578558,1618180.33248061,7230,296914.306578558,1618180.33248061,297014.306578558,1618280.33248061,215,21
296914.306578558,1618080.33248061,7231,296914.306578558,1618080.33248061,297014.306578558,1618180.33248061,216,21
296914.306578558,1617380.33248061,7238,296914.306578558,1617380.33248061,297014.306578558,1617480.33248061,223,21
296914.306578558,1617180.33248061,7240,296914.306578558,1617180.33248061,297014.306578558,1617280.33248061,225,21
296914.306578558,1616080.33248061,7251,296914.306578558,1616080.33248061,297014.306578558,1616180.33248061,236,21
296914.306578558,1615880.33248061,7253,296914.306578558,1615880.33248061,297014.306578558,1615980.33248061,238,21
296914.306578558,1614180.33248061,7270,296914.306578558,1614180.33248061,297014.306578558,1614280.33248061,255,21
296914.306578558,1613980.33248061,7272,296914.306578558,1613980.33248061,297014.306578558,1614080.33248061,257,21
296914.306578558,1613680.33248061,7275,296914.306578558,1613680.33248061,297014.306578558,1613780.33248061,260,21
296914.306578558,1613580.33248061,7276,296914.306578558,1613580.33248061,297014.306578558,1613680.33248061,261,21
296914.306578558,1613480.33248061,7277,296914.306578558,1613480.33248061,297014.306578558,1613580.33248061,262,21
296914.306578558,1613280.33248061,7279,296914.306578558,1613280.33248061,297014.306578558,1613380.33248061,264,21
296914.306578558,1613180.33248061,7280,296914.306578558,1613180.33248061,297014.306578558,1613280.33248061,265,21
296914.306578558,1613080.33248061,7281,296914.306578558,1613080.33248061,297014.306578558,1613180.33248061,266,21
296914.306578558,1612880.33248061,7283,296914.306578558,1612880.33248061,297014.306578558,1612980.33248061,268,21
296914.306578558,1612580.33248061,7286,296914.306578558,1612580.33248061,297014.306578558,1612680.33248061,271,21
296914.306578558,1609280.33248061,7319,296914.306578558,1609280.33248061,297014.306578558,1609380.33248061,304,21
296914.306578558,1607880.33248061,7333,296914.306578558,1607880.33248061,297014.306578558,1607980.33248061,318,21
296914.306578558,1607480.33248061,7337,296914.306578558,1607480.33248061,297014.306578558,1607580.33248061,322,21
297014.306578558,1623880.33248061,7507,297014.306578558,1623880.33248061,297114.306578558,1623980.33248061,158,22
297014.306578558,1623680.33248061,7509,297014.306578558,1623680.33248061,297114.306578558,1623780.33248061,160,22
297014.306578558,1623380.33248061,7512,297014.306578558,1623380.33248061,297114.306578558,1623480.33248061,163,22
297014.306578558,1623280.33248061,7513,297014.306578558,1623280.33248061,297114.306578558,1623380.33248061,164,22
297014.306578558,1619080.33248061,7555,297014.306578558,1619080.33248061,297114.306578558,1619180.33248061,206,22
297014.306578558,1618980.33248061,7556,297014.306578558,1618980.33248061,297114.306578558,1619080.33248061,207,22
297014.306578558,1618380.33248061,7562,297014.306578558,1618380.33248061,297114.306578558,1618480.33248061,213,22
297014.306578558,1618080.33248061,7565,297014.306578558,1618080.33248061,297114.306578558,1618180.33248061,216,22
297014.306578558,1617980.33248061,7566,297014.306578558,1617980.33248061,297114.306578558,1618080.33248061,217,22
297014.306578558,1617580.33248061,7570,297014.306578558,1617580.33248061,297114.306578558,1617680.33248061,221,22
297014.306578558,1617280.33248061,7573,297014.306578558,1617280.33248061,297114.306578558,1617380.33248061,224,22
297014.306578558,1617180.33248061,7574,297014.306578558,1617180.33248061,297114.306578558,1617280.33248061,225,22
297014.306578558,1616980.33248061,7576,297014.306578558,1616980.33248061,297114.306578558,1617080.33248061,227,22
297014.306578558,1615880.33248061,7587,297014.306578558,1615880.33248061,297114.306578558,1615980.33248061,238,22
297014.306578558,1615580.33248061,7590,297014.306578558,1615580.33248061,297114.306578558,1615680.33248061,241,22
297014.306578558,1615480.33248061,7591,297014.306578558,1615480.33248061,297114.306578558,1615580.33248061,242,22
297014.306578558,1615380.33248061,7592,297014.306578558,1615380.33248061,297114.306578558,1615480.33248061,243,22
297014.306578558,1615280.33248061,7593,297014.306578558,1615280.33248061,297114.306578558,1615380.33248061,244,22
297014.306578558,1614980.33248061,7596,297014.306578558,1614980.33248061,297114.306578558,1615080.33248061,247,22
297014.306578558,1614580.33248061,7600,297014.306578558,1614580.33248061,297114.306578558,1614680.33248061,251,22
297014.306578558,1613580.33248061,7610,297014.306578558,1613580.33248061,297114.306578558,1613680.33248061,261,22
297014.306578558,1613480.33248061,7611,297014.306578558,1613480.33248061,297114.306578558,1613580.33248061,262,22
297014.306578558,1612280.33248061,7623,297014.306578558,1612280.33248061,297114.306578558,1612380.33248061,274,22
297014.306578558,1608480.33248061,7661,297014.306578558,1608480.33248061,297114.306578558,1608580.33248061,312,22
297014.306578558,1608380.33248061,7662,297014.306578558,1608380.33248061,297114.306578558,1608480.33248061,313,22
297014.306578558,1607880.33248061,7667,297014.306578558,1607880.33248061,297114.306578558,1607980.33248061,318,22
297014.306578558,1607480.33248061,7671,297014.306578558,1607480.33248061,297114.306578558,1607580.33248061,322,22
297114.306578558,1624680.33248061,7833,297114.306578558,1624680.33248061,297214.306578558,1624780.33248061,150,23
297114.306578558,1623580.33248061,7844,297114.306578558,1623580.33248061,297214.306578558,1623680.33248061,161,23
297114.306578558,1623280.33248061,7847,297114.306578558,1623280.33248061,297214.306578558,1623380.33248061,164,23
297114.306578558,1623180.33248061,7848,297114.306578558,1623180.33248061,297214.306578558,1623280.33248061,165,23
297114.306578558,1618980.33248061,7890,297114.306578558,1618980.33248061,297214.306578558,1619080.33248061,207,23
297114.306578558,1618780.33248061,7892,297114.306578558,1618780.33248061,297214.306578558,1618880.33248061,209,23
